GAME_ID,game_date,matchup,view_count,like_count,comment_count,pace_game,points,pct_pts_from_3pt,pct_fga_from_3pt,close_game,totalallstarsplayed,pct_pts_ft_game,pct_pts_fb_game,dunks,threes_more_than_28ft,highlight_plays,mov,avg_value_billions
22000383,2021-02-10,PACERS at NETS,908854.0,5824.0,734.0,94.5,198.0,0.363636,0.410714,1.0,2,0.191919191919192,,4.0,2.0,6.0,10.0,4.5
22000386,2021-02-10,HORNETS at GRIZZLIES,732163.0,4807.0,664.0,98.0,244.0,0.454918,0.443182,0.0,0,0.0942622950819672,0.14344262295082,5.0,2.0,7.0,16.0,3.2750000000000000
22000387,2021-02-10,CLIPPERS at TIMBERWOLVES,340692.0,2124.0,335.0,98.0,231.0,0.350649,0.361582,0.0,1,0.173160173160173,0.112554112554113,7.0,0.0,7.0,7.0,4.325
22000388,2021-02-10,CAVALIERS at NUGGETS,239339.0,1263.0,151.0,100.0,228.0,0.315789,0.407821,1.0,1,0.131578947368421,0.12280701754386,16.0,3.0,19.0,38.0,4.275
22000385,2021-02-10,PELICANS at BULLS,402790.0,2894.0,708.0,97.5,245.0,0.465306,0.512346,0.0,2,0.118367346938776,0.0897959183673469,,,,13.0,4.55
22000389,2021-02-10,BUCKS at SUNS,648472.0,4115.0,1185.0,98.0,249.0,0.373494,0.395349,0.0,3,0.160642570281125,0.0963855421686747,9.0,1.0,10.0,1.0,4.35
22000390,2021-02-10,THUNDER at LAKERS,1864708.0,15012.0,2875.0,98.26,227.0,0.22467,0.349206,0.0,1,0.140969162995595,0.114537444933921,9.0,2.0,11.0,1.0,5.25
22000398,2021-02-11,TORONTO RAPTORS at BOSTON CELTICS,424554.0,2995.0,1051.0,101.0,226.0,0.384956,0.39645,1.0,2,0.163716814159292,,4.0,4.0,8.0,14.0,5.0
22000392,2021-02-11,MIAMI HEAT at HOUSTON ROCKETS,529863.0,3777.0,545.0,99.0,195.0,0.461538,0.567901,0.0,0,0.169230769230769,0.0717948717948718,7.0,4.0,11.0,7.0,5.4
22000391,2021-02-11,INDIANA PACERS at DETROIT PISTONS,275661.0,1097.0,154.0,89.5,206.0,0.276699,0.345029,1.0,1,0.111650485436893,0.058252427184466,4.0,0.0,4.0,16.0,3.425
22000393,2021-02-11,ORLANDO MAGIC at GOLDEN STATE WARRIORS,1243189.0,12206.0,2025.0,100.5,216.0,0.486111,0.448649,0.0,2,0.106481481481481,0.087962962962963,7.0,9.0,16.0,6.0,6.475
22000394,2021-02-11,PHILADELPHIA 76ERS at PORTLAND TRAIL BLAZERS,539126.0,3864.0,937.0,94.0,232.0,0.297414,0.363128,0.0,3,0.193965517241379,0.0905172413793104,9.0,2.0,11.0,4.0,4.275
22000395,2021-02-12,TIMBERWOLVES at HORNETS,493567.0,4564.0,1107.0,103.5,234.0,0.371795,0.407407,0.0,0,0.115384615384615,0.102564102564103,6.0,0.0,6.0,6.0,3.3
22000396,2021-02-12,KNICKS at WIZARDS,263887.0,2098.0,513.0,102.0,200.0,0.225,0.31016,0.0,1,0.145,0.13,18.0,5.0,23.0,18.0,5.875
22000397,2021-02-12,SPURS at HAWKS,240078.0,1615.0,368.0,104.5,239.0,0.288703,0.36,1.0,0,0.200836820083682,0.0920502092050209,8.0,1.0,9.0,11.0,4.0
22000399,2021-02-12,PELICANS at MAVERICKS,506199.0,3402.0,676.0,98.5,273.0,0.461538,0.460674,0.0,2,0.120879120879121,0.106227106227106,10.0,4.0,14.0,13.0,4.15
22000400,2021-02-12,CLIPPERS at BULLS,387715.0,2402.0,510.0,97.5,231.0,0.324675,0.362573,0.0,2,0.112554112554113,0.0779220779220779,,,,19.0,5.6
22000412,2021-02-12,PISTONS at CELTICS,236815.0,1398.0,446.0,97.5,210.0,0.328571,0.403727,1.0,2,0.223809523809524,0.104761904761905,4.0,2.0,6.0,6.0,4.475
22000401,2021-02-12,THUNDER at NUGGETS,292483.0,1575.0,192.0,95.5,192.0,0.3125,0.40678,0.0,1,0.104166666666667,0.171875,6.0,3.0,9.0,2.0,3.85
22000402,2021-02-12,BUCKS at JAZZ,722557.0,4394.0,1075.0,104.0,244.0,0.319672,0.408046,0.0,3,0.19672131147541,0.110655737704918,,,,14.0,3.925
22000404,2021-02-12,CAVALIERS at TRAIL BLAZERS,430201.0,1971.0,258.0,101.5,239.0,0.263598,0.341176,1.0,1,0.234309623430962,0.100418410041841,,,,19.0,4.0
22000403,2021-02-12,GRIZZLIES at LAKERS,1936710.0,17173.0,2750.0,100.5,220.0,0.245455,0.357576,0.0,2,0.172727272727273,0.186363636363636,12.0,0.0,12.0,10.0,5.1
22000406,2021-02-13,76ERS at SUNS,504891.0,3624.0,869.0,96.0,231.0,0.220779,0.276316,0.0,4,0.181818181818182,0.0909090909090909,6.0,5.0,11.0,9.0,4.75
22000407,2021-02-13,PACERS at HAWKS,254249.0,1342.0,358.0,102.5,238.0,0.264706,0.346369,0.0,1,0.172268907563025,0.105042016806723,8.0,0.0,8.0,12.0,3.8500000000000000
22000408,2021-02-13,ROCKETS at KNICKS,545111.0,3202.0,775.0,97.0,220.0,0.272727,0.408046,0.0,1,0.2,0.05,10.0,0.0,10.0,,6.6
22000409,2021-02-13,NETS at WARRIORS,2538831.0,20004.0,3336.0,106.5,251.0,0.298805,0.398907,0.0,3,0.151394422310757,0.155378486055777,6.0,6.0,12.0,17.0,7.5
22000410,2021-02-13,HEAT at JAZZ,530306.0,3767.0,898.0,102.5,206.0,0.349515,0.479532,0.0,2,0.16504854368932,,12.0,2.0,14.0,18.0,4.425
22000560,2021-02-14,CELTICS at WIZARDS,363909.0,2705.0,634.0,107.0,195.0,0.246154,0.375723,1.0,3,0.251282051282051,0.0769230769230769,9.0,5.0,14.0,13.0,4.875
22000414,2021-02-14,SPURS at HORNETS,637816.0,5542.0,1055.0,101.0,232.0,0.284483,0.356021,0.0,0,0.103448275862069,0.0991379310344828,7.0,1.0,8.0,12.0,3.5250000000000000
22000561,2021-02-14,PELICANS at PISTONS,219397.0,1662.0,536.0,93.0,235.0,0.331915,0.402299,0.0,1,0.165957446808511,0.0638297872340426,10.0,2.0,12.0,11.0,3.375
22000413,2021-02-14,TIMBERWOLVES at RAPTORS,164427.0,1115.0,672.0,101.5,228.0,0.342105,0.416185,0.0,0,0.175438596491228,0.0833333333333333,7.0,0.0,7.0,4.0,3.875
22000411,2021-02-14,TRAIL BLAZERS at MAVERICKS,477770.0,3813.0,1226.0,94.5,239.0,0.401674,0.487952,0.0,2,0.154811715481172,0.0794979079497908,5.0,1.0,6.0,3.0,4.325
22000415,2021-02-14,BUCKS at THUNDER,235649.0,1796.0,587.0,102.5,223.0,0.376682,0.385417,1.0,1,0.0672645739910314,0.0852017937219731,9.0,3.0,12.0,5.0,3.8
22000417,2021-02-14,MAGIC at SUNS,167327.0,1099.0,359.0,98.0,199.0,0.271357,0.39779,1.0,3,0.165829145728643,0.105527638190955,6.0,5.0,11.0,19.0,4.075000000000000
22000418,2021-02-14,GRIZZLIES at KINGS,164843.0,978.0,157.0,101.0,234.0,0.217949,0.306818,0.0,0,0.14957264957265,,12.0,0.0,12.0,14.0,3.825
22000419,2021-02-14,CAVALIERS at CLIPPERS,297956.0,1587.0,361.0,102.0,239.0,0.251046,0.303867,1.0,0,0.205020920502092,0.096234309623431,7.0,1.0,8.0,17.0,4.875
22000416,2021-02-14,LAKERS at NUGGETS,1486087.0,10153.0,3672.0,99.0,227.0,0.330396,0.436047,0.0,3,0.193832599118943,0.145374449339207,,,,17.0,5.6
22000420,2021-02-15,BULLS at PACERS,276886.0,1865.0,335.0,105.96,232.0,0.284483,0.340206,0.0,2,0.189655172413793,0.103448275862069,,,,8.0,4.6
22000423,2021-02-15,76ERS at JAZZ,781682.0,5850.0,1602.0,102.5,257.0,0.303502,0.377778,0.0,3,0.182879377431907,0.124513618677043,7.0,0.0,7.0,11.0,4.325
22000426,2021-02-15,NETS at KINGS,856929.0,6520.0,1359.0,99.0,261.0,0.448276,0.432432,0.0,1,0.0689655172413793,,9.0,0.0,9.0,11.0,5.025
22000425,2021-02-15,HEAT at CLIPPERS,512655.0,3103.0,726.0,96.5,243.0,0.283951,0.386364,0.0,0,0.139917695473251,0.0905349794238683,,,,7.0,5.25
22000424,2021-02-15,CAVALIERS at WARRIORS,1154541.0,10901.0,1243.0,103.5,227.0,0.330396,0.36612,0.0,1,0.158590308370044,0.211453744493392,10.0,3.0,13.0,31.0,6.875
22000427,2021-02-16,NUGGETS at CELTICS,400072.0,2767.0,502.0,98.0,211.0,0.341232,0.460606,0.0,3,0.156398104265403,,8.0,1.0,9.0,13.0,4.85
22000432,2021-02-16,TRAIL BLAZERS at THUNDER,297885.0,2146.0,535.0,98.5,219.0,0.410959,0.441989,0.0,1,0.141552511415525,0.114155251141553,,,,11.0,3.575
22000429,2021-02-16,PELICANS at GRIZZLIES,520504.0,3332.0,558.0,104.5,257.0,0.373541,0.385475,0.0,1,0.11284046692607,0.186770428015564,7.0,1.0,8.0,31.0,3.25
22000431,2021-02-16,LAKERS at TIMBERWOLVES,1692663.0,15027.0,2327.0,97.5,216.0,0.375,0.352941,0.0,1,0.125,0.125,4.0,0.0,4.0,8.0,5.125
22000430,2021-02-16,RAPTORS at BUCKS,480244.0,3072.0,840.0,106.5,237.0,0.392405,0.45977,1.0,1,0.143459915611814,,8.0,5.0,13.0,11.0,4.3
22000433,2021-02-16,NETS at SUNS,1493123.0,14503.0,2298.0,96.0,252.0,0.428571,0.452941,0.0,2,0.103174603174603,,,,,4.0,5.1
22000436,2021-02-17,KNICKS at MAGIC,184077.0,1075.0,237.0,100.0,196.0,0.352041,0.340782,1.0,2,0.11734693877551,0.147959183673469,8.0,2.0,10.0,18.0,5.525
22000438,2021-02-17,HAWKS at CELTICS,283373.0,2122.0,477.0,99.0,236.0,0.228814,0.337423,1.0,2,0.211864406779661,0.076271186440678,10.0,4.0,14.0,8.0,4.9
22000439,2021-02-17,ROCKETS at 76ERS,315076.0,2090.0,507.0,109.5,231.0,0.350649,0.421965,1.0,1,0.181818181818182,0.168831168831169,0.0,4.0,4.0,5.0,5.300000000000000
22000564,2021-02-17,PISTONS at BULLS,229530.0,2112.0,509.0,99.5,207.0,0.231884,0.335329,0.0,1,0.169082125603865,0.0579710144927536,,,,3.0,4.625
22000437,2021-02-17,NUGGETS at WIZARDS,322398.0,2703.0,621.0,102.5,258.0,0.372093,0.398876,0.0,2,0.162790697674419,0.0348837209302326,7.0,12.0,19.0,2.0,4.225
22000440,2021-02-17,PACERS at TIMBERWOLVES,206863.0,1023.0,260.0,100.98,262.0,0.320611,0.323529,0.0,1,0.175572519083969,0.106870229007634,10.0,0.0,10.0,6.0,3.325
22000441,2021-02-17,TRAIL BLAZERS at PELICANS,523628.0,4038.0,1084.0,94.5,250.0,0.396,0.407821,0.0,2,0.156,,8.0,5.0,13.0,2.0,3.4750000000000000
22000562,2021-02-17,THUNDER at GRIZZLIES  FULL GAME HIGHLIGHTS,274849.0,1237.0,195.0,102.5,235.0,0.395745,0.416149,1.0,0,0.212765957446809,0.0893617021276596,5.0,0.0,5.0,9.0,3.5
22000444,2021-02-17,JAZZ at CLIPPERS,838960.0,4952.0,1440.0,102.0,210.0,0.314286,0.358696,0.0,2,0.133333333333333,0.080952380952381,8.0,1.0,9.0,18.0,4.575
22000443,2021-02-17,HEAT at WARRIORS,1694311.0,17691.0,2895.0,99.17,232.0,0.400862,0.458333,0.0,1,0.116379310344828,0.0603448275862069,12.0,9.0,21.0,8.0,7.25
22000445,2021-02-18,RAPTORS at BUCKS,457325.0,2954.0,1144.0,96.0,206.0,0.320388,0.415663,0.0,1,0.184466019417476,0.0339805825242718,9.0,3.0,12.0,14.0,4.3
22000447,2021-02-18,HEAT at KINGS,557547.0,2579.0,345.0,101.0,228.0,0.355263,0.398936,0.0,0,0.0745614035087719,0.157894736842105,12.0,1.0,13.0,8.0,4.775
22000446,2021-02-18,NETS at LAKERS,3653791.0,28116.0,7394.0,94.0,207.0,0.376812,0.43125,0.0,2,0.120772946859903,0.0676328502415459,6.0,4.0,10.0,11.0,6.3
22000449,2021-02-19,WARRIORS at MAGIC,694679.0,5860.0,1631.0,105.5,244.0,0.454918,0.445026,0.0,2,0.0942622950819672,0.10655737704918,4.0,3.0,7.0,4.0,6.475
22000563,2021-02-19,NUGGETS at CAVALIERS,255349.0,1797.0,287.0,96.0,223.0,0.363229,0.380368,0.0,1,0.116591928251121,0.116591928251121,12.0,4.0,16.0,17.0,4.275
22000451,2021-02-19,HAWKS at CELTICS,259051.0,1742.0,345.0,101.0,230.0,0.313043,0.361111,1.0,2,0.130434782608696,0.0782608695652174,14.0,7.0,21.0,12.0,4.9
22000450,2021-02-19,BULLS at 76ERS,314021.0,2614.0,794.0,96.5,217.0,0.193548,0.291209,0.0,2,0.188940092165899,,7.0,1.0,8.0,7.0,5.35
22000453,2021-02-19,THUNDER at BUCKS,195594.0,1033.0,168.0,97.0,183.0,0.377049,0.432749,1.0,1,0.153005464480874,0.0382513661202186,10.0,3.0,13.0,13.0,3.8
22000455,2021-02-19,SUNS at PELICANS,352391.0,2301.0,583.0,101.5,246.0,0.402439,0.417647,1.0,3,0.109756097560976,0.138211382113821,11.0,1.0,12.0,18.0,3.9500000000000000
22000452,2021-02-19,PISTONS at GRIZZLIES,185870.0,864.0,122.0,98.5,204.0,0.279412,0.369318,0.0,0,0.142156862745098,0.142156862745098,7.0,1.0,8.0,14.0,3.325
22000454,2021-02-19,RAPTORS at TIMBERWOLVES,363568.0,2011.0,682.0,92.5,167.0,0.377246,0.464286,1.0,0,0.155688622754491,,8.0,0.0,8.0,5.0,3.875
22000457,2021-02-19,JAZZ at CLIPPERS,1025857.0,6503.0,1558.0,100.0,228.0,0.289474,0.365714,0.0,5,0.166666666666667,0.0964912280701754,5.0,3.0,8.0,4.0,4.575
22000459,2021-02-20,WARRIORS at HORNETS,1157147.0,12345.0,3288.0,97.5,202.0,0.490099,0.49375,1.0,0,0.103960396039604,,6.0,2.0,8.0,2.0,6.375
22000463,2021-02-20,HEAT at LAKERS,1602927.0,11578.0,5120.0,96.0,190.0,0.331579,0.431953,0.0,1,0.163157894736842,0.0631578947368421,8.0,3.0,11.0,2.0,6.05
22000462,2021-02-20,SUNS at GRIZZLIES,266338.0,1790.0,323.0,97.0,225.0,0.386667,0.441341,0.0,2,0.142222222222222,0.133333333333333,,,,31.0,3.9
